resolution_id,municipality_id,municipality_key,municipality_name_en,municipality_name_ar,district,governorate,water_entity_id,water_entity_name,branch_service_center_id,branch_service_center_name,branch_service_center_phone,branch_service_center_address,resolution_basis,confidence,source_ids,verification_status,retrieved_date,notes
WER-MUN-MOIM-2025-393eb68bd5a5,MUN-MOIM-2025-393eb68bd5a5,MUN-MOIM-2025-393eb68bd5a5,,توال+ اسلوت,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-4233da84af0a,MUN-MOIM-2025-4233da84af0a,MUN-MOIM-2025-4233da84af0a,,زغرتا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-435238450275,MUN-MOIM-2025-435238450275,MUN-MOIM-2025-435238450275,,علما,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5680a68f73db,MUN-MOIM-2025-5680a68f73db,MUN-MOIM-2025-5680a68f73db,,زغرتا+ حرف مزياره+ مزيارة حميص,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-5f4c69d3bab7,MUN-MOIM-2025-5f4c69d3bab7,MUN-MOIM-2025-5f4c69d3bab7,,كفردالقوس,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-698c73692c56,MUN-MOIM-2025-698c73692c56,MUN-MOIM-2025-698c73692c56,,بيت+ حرف ارده+ ارده بيت عبيد+ عوكر,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-79437a37e62d,MUN-MOIM-2025-79437a37e62d,MUN-MOIM-2025-79437a37e62d,,كفر حورا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-87a92d9a126c,MUN-MOIM-2025-87a92d9a126c,MUN-MOIM-2025-87a92d9a126c,,سبعل,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-d1b9ab85c860,MUN-MOIM-2025-d1b9ab85c860,MUN-MOIM-2025-d1b9ab85c860,,البحيرة,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-MUN-MOIM-2025-d55a43c0ae94,MUN-MOIM-2025-d55a43c0ae94,MUN-MOIM-2025-d55a43c0ae94,,بسلوقيط,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53031,53031,MUN-DGLAC-53031,Ain Tourine,عينطورين,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52896,52896,MUN-DGLAC-52896,Aito,ايطو,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52995,52995,MUN-DGLAC-52995,Arbaat Qazhya,عربة قزحيا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52887,52887,MUN-DGLAC-52887,Ardah,ارده,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53004,53004,MUN-DGLAC-53004,Arjish,عرجس,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53013,53013,MUN-DGLAC-53013,Ashash,عشاش,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52905,52905,MUN-DGLAC-52905,Ayal,ايعال,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52932,52932,MUN-DGLAC-52932,Banshie,بنشعي,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52923,52923,MUN-DGLAC-52923,Basliqit,بسلوقيت,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52950,52950,MUN-DGLAC-52950,Darya-Bishnin,داريا-بشنين,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53148,53148,MUN-DGLAC-53148,Harat Al Fawar,حارة الفوار,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53049,53049,MUN-DGLAC-53049,Karm Sadeh,كرم سده,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53085,53085,MUN-DGLAC-53085,Kfar Sghab,كفر صغاب,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53076,53076,MUN-DGLAC-53076,Kfar Zina,كفرزينا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53094,53094,MUN-DGLAC-53094,Kfardfou,كفرفو,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-63974,63974,MUN-DGLAC-63974,Kfardlakos,كفر دلاقوس,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53058,53058,MUN-DGLAC-53058,Kfarhata,كفرحاتا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53103,53103,MUN-DGLAC-53103,Kfaryachit-Bassbaal,كفرياشيت-بسبعل,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53112,53112,MUN-DGLAC-53112,Majdalia,مجدليا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53130,53130,MUN-DGLAC-53130,Mazraat Al Tuffah,مزرعة التفاح,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-53040,53040,MUN-DGLAC-53040,Qarah Bash,قره باش,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52968,52968,MUN-DGLAC-52968,Rachiine,رشعين,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52959,52959,MUN-DGLAC-52959,Ras Kifa,راسكيفا,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52986,52986,MUN-DGLAC-52986,Saraal,سرعل,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-52878,52878,MUN-DGLAC-52878,Zgharta-Ehden,زغرتا-اهدن,Zgharta,North,NLWE,North Lebanon Water Establishment,NLWE-ZGHARTA,Zgharta branch,06-660347,Zgharta - Main Road - Al-Saray Building,municipality_service_mapping_plus_branch_hint,medium_high,SRC-NLWE-ABOUT;SRC-NLWE-CONTACT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
WER-56973,56973,MUN-DGLAC-56973,Ainata,عيناتا,Bint Jbeil,Nabatiye,SLWE,South Lebanon Water Establishment,SLWE-BINT-JBEIL,Bint Jbeil water department,07-450006,,municipality_service_mapping_plus_branch_hint,medium_high,SRC-SLWE-ABOUT;SRC-SLWE-CONTACT;SRC-SLWE-OMT,source_backed_entity_scope_branch_hint,2026-05-31,Entity resolved from municipality_service_mappings.csv; branch is a district/service-area hint and should not override exact office instructions.
